"PPBUS_S5_HS_OTHER3V3","27","",""
"PM_SLEEP","1","",""
"RTC_G3H","2","",""
"SYSCLK_CLK25M_TBT","4","",""
"SLP_S3","15","",""
"SLP_S4","21","",""
"PP4V42_G3H","1","",""
"ONOFF_L","8","",""
"SATARDRVR_EN","1","",""
"PPBUS_S4","1","",""
"PPBUS_S4_X239","13","",""
"PP5V_S0_CPUIMVP","3","",""
"CPUIMVP_LGATE1G","3","",""
"CLOSE_NOTIFY","2","",""
"KERN_OPEN_FILE_FOR_DIRECT_IO","2","",""
"AIRPORT_BRCM43XX","1","",""
"PP3V3_S5RS3RS0_SYSCLKGEN","13","",""
"U2_RF","1","",""
"PM_PCH_SYS_PWROK","142","",""
"PM_S0_PGOOD","44","",""
"CPUIMVP_PGOOD","24","",""
"PP1V2_S5_SMC_VDDC","57","",""
"CPUIMVP_UGATE1","2","",""
"PP3V3_ENET_FET","2","",""
"YOKE_U","1","",""
"PP3V3_S5_EN","8","",""
"3V3_SUS","433","",""
"SPI_CS0_L","9","",""
"P5VS5_EN","11","",""
"PP3V3_S5_SMC","18","",""
"SMC_WAKE_L","20","",""
"PP3V3SUS_EN","4","",""
"PP1V5_S3RS0_FET7","1","",""
"5V_S3RS0","2","",""
"PP3V3SO_EN_L","1","",""
"PP3V3SO_EN","1","",""
"MCP_VID","1","",""
"USB_DEBUGPRT_EN_L","2","",""
"PP1V5_SOGPU_ISNS_R","1","",""
"P1V5FB_LL","1","",""
"P1V0GPU_LL","1","",""
"PP1V0_S0GPU_ISNS_R","1","",""
"DDRREG_VSW","1","",""
"SMC_ADPAPTER_EN","4","",""
"CPUIMVP_TONA","10","",""
"PPVOUT_SO_LCDBKLT","12","",""
"I2C_ALS_SDA","3","",""
"VCCSAS0_SREF","2","",""
"3V42_G3H","289","This is shorthand for PP3V42_G3H which is one of the first power rails that must turn on in older Macbooks that use a magsafe charger in order for them to get a light on the charger. This power rail powers the onewire circuit and the SMC, which are necessary for the machine to communicate with the charger and get it to turn on, as well as begin the bootup sequence. ",""
"USB_A","1","",""
"PP3V3_S5_ISNS_R","1","",""
"SMC_ON","13","",""
"OFF_L","9","",""
"PP3V3_SO","12","",""
"PPBUS_EN_DIV","1","",""
"PPBUS_SO_LCDBKLT_FUSED","3","",""
"PP15V_T29_REG","1","",""
"BKLT_PVM","1","",""
"PP3V3_WLAN","9","",""
"PP3V3_WLAN_F","8","",""
"P3V3S3_SS","4","",""
"PPCPUVTT_S0_REG_R","2","",""
"PPVCORE_S0_GFX_REG_R","2","",""
"PPVCORE_GPU_REG_R","6","",""
"SYSCLK_CLK25M_X2_R","11","",""
"SYSCLK_CLK25M_X1","11","",""
"PP3V42_G3H_ONEWIRE","3","",""
"AD_JK","1","",""
"PWR_AD","1","",""
"K18_820","1","",""
"PPBUS_CPU_IMVP_ISNS","20","",""
"PP3_G3H","1","",""
"P0V9S5_EN","2","",""
"PP1V5_S3RS0_FET_ISNS","1","",""
"PP3V42_S5","3","",""
"S5_PWRD","2","",""
"S4_L","8","",""
"P1V8GPU_EN","10","",""
"AVREF_SMC","119","",""
"PP3V3_SUS_ROM","2","",""
"LCD_BKL_EN","2","",""
"LVDS_IG_BKLT_ON","2","",""
"PP5V_S5_REG","2","",""
"X86_64","2","",""
"DONT_STEAL_MAC_OS_X","7","",""
"PPCPUVTT_S0","12","",""
"PP1V05_S0_PCH","9","",""
"PPVTT_S0_PCH","1","",""
"PP1V05_S0_VCCIO","1","",""
"PPVCSA_S0_CPU","3","",""
"PP1V05_SO_VCCIO","1","",""
"WS_KBDONOFF_L","1","",""
"SMCONOFF_L","2","",""
"PBUSVSENS_EN","6","",""
"TBT_S0_EN","4","",""
"P1V8S0_EN","10","",""
"ISNS_HS_OTHER_N","2","",""
"SMC_KBC_MDE","1","",""
"SMC_TCK","25","",""
"PP3V42V_G3H","2","",""
"PPVRTC_G3_PCH","6","",""
"PP3V_S5","13","",""
"P3PVS0_EN","2","",""
"PM_SLP_S3_BUF_L","56","",""
"5V_EN","1","",""
"3V_EN","2","",""
"PP5V_S0_FET_R","3","",""
"FAN_0_CTL","3","",""
"PP1V8_OSCAR","1","",""
"EPD_IG_BKL_ON","1","",""
"ISNS_LCDBKLT_P","10","",""
"BLK_EN","15","",""
"BLK_PWM","12","",""
"SYS_PWR_OK_R","2","",""
"SYS_PWROK_R","34","",""
"PP0V75_S0","4","",""
"PP1V5_S0_R","1","",""
"PP5VRT_S0","1","",""
"PPBUS_G3H_CPU_ISNS","1","",""
"EG_BKLT_EN","11","",""
"IG_BKLT_EN","4","",""
"EG_BKLT","1","",""
"PP3V3_GPU_VDD33","1","",""
"GPU_GPIO_4","1","",""
"PM_SUS_PWR_ACK","1","",""
"PPVIN_S5_CPU_IMVP_ISNS","3","",""
"PP5V_S0_REG","2","",""
"PP3V3_S3_FET","10","",""
"PP3V3_S3_P3V3S3FET","1","",""
"SPI_SMC_CS_L","10","",""
"SYSCLK_CLK25M_X2","6","",""
"PPVRTC_GEH","1","",""
"PP3V3RTC_G3H","1","",""
"S0_CPU","7","",""
"SPKRAMP_SHDN_L","6","",""
"AUD_PWR_EN","6","",""
"BKLT_PLT_RSTL","1","",""
"PP1V05_S0GPU","7","",""
"PPVCORE_S0_GFX","9","",""
"PP5V0_USB","2","",""
"C5202_RF","2","",""
"C5203_RF","2","",""
"SMC_EXTAL","22","",""
"SMC_XTAL_R","17","",""
"R5208_RF","1","",""
"ALL_SYS_PWRGOD","4","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWRGOD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"PLT_RST","14","",""
"PCIE_RESET_L","16","",""
"3V3_S0","141","",""
"SYS_ONEWIRE_BILAT","1","",""
"PP3V3_S5_PCH_PWRGD","1","",""
"VDD_RTC_OUT","2","",""
"PP3V3_TPAD_CONN","7","",""
"PP5V_S4_CUMULUS","2","",""
"AUD_CONNJ1_TIPDET","2","",""
"AUD_CONNJ1_USGND_DET","1","",""
"AUD_CONNJ1_TIP","2","",""
"AUD_CONNJ1_RING","2","",""
"MXM_PGOOD","1","",""
"PCHCORE_REG_PGOOD","1","",""
"VRTC_G3H","8","",""
"LCDBKLT_BOOST","20","",""
"PPHVS0SW_LCDBKLT","1","",""
"PP1V5_S0SW_AUDIO","9","",""
"MAX98300_R_P","1","",""
"MAX98300_R_N","1","",""
"1722_A","1","",""
"SMC_OOB1_R2D_CONN_L","2","",""
"SMC_OOB1_D2R_CONN_L","3","",""
"SSD_PWR_FET_EN","3","",""
"LCS_BKLT_PWM_R","1","",""
"EDP_IG_BKL_PWM","1","",""
"PPVIN_S0_CPUVR_VIN","11","",""
"VR_PHASE2","1","",""
"PPVCC_S0_CPU_PH2","14","",""
"PPVBAT_G3H_CHGR_REG","43","",""
"LCDBKLT_EN_DIV_L","15","",""
"SUS_EN","2","",""
"PPBUS_G3_HOT","1","",""
"P5VS4RS3_EN_R","17","",""
"SYS_PWORK_R","3","",""
"PP3V3_SUS_FET_R","8","",""
"P3V3_LCDVDD_SW_F","1","",""
"PP3V3_S0_LCD_F","7","",""
"BKL_ENL","1","",""
"BAT_LOW","3","",""
"PPBUS_S0_LCDBKLT","7","",""
"PPV5_S3","3","",""
"G2_EN","41","",""
"PICKB_L","6","",""
"WS_KBD_ONOFF_L","14","",""
"PCH_SRTCRST_L","255","",""
"PP3V3_S3_TPAD","1","",""
"PPVCORE_S0_CPU_VCAP0","4","",""
"PPVCORE_S0_CPU_VCAP1","4","",""
"PPVCORE_S0_CPU_VCAP2","4","",""
"PP3V3_S0SW_LCD_R","8","",""
"PP18V5_G3H","5","",""
"PPVTT_S3_DDR_BUF","5","",""
"SUPPORTED_FLASH_CHIPS","1","",""
"PP1V5S0_EN","1","",""
"SMC_MANUAL_RST","1","",""
"PP5V_S3_RIO","1","",""
"PP5V_S3RSO_ALCAM","1","",""
"PP5V_S3_ALSCAM","1","",""
"PPCPU_S0VCORE","1","",""
"PP1V05_GPU_FB","1","",""
"1V05_S0_LDO_EN","1","",""
"CPUIMVP_AXG_PGOOD","14","",""
"P5V3V3_PGOOD","6","",""
"PPVBAT_G3H_CHGR_R","28","",""
"L_VDD_EN","2","",""
"RTC_CLK32K_XTALOUT","10","",""
"PP3V42G3H_SW","1","",""
"PP3V42G3H_FB","1","",""
"PP3V42G3H_BOOST","1","",""
"SMC_TPAD_RST_L","23","",""
"PM_THRMTRIP_L_R","2","",""
"LVDS_BLK_PWM_RC","2","",""
"PPVCCSA_S0_REG_R","7","",""
"CPUIMVP_PHASE","3","",""
"VCORE_S0_CPU","3","",""
"SPL_S5","1","",""
"PPVIN_S0SW_LCDBKLT","35","",""
"PPBUS_G3_H","3","",""
"DCIN_S5_VSENSE","6","",""
"SUS_L","2","",""
"P3V3S5_VFB","2","",""
"CPU_THEMTRIP_3V3","1","",""
"BC_ACOK","6","This is a typo of SMC_BC_ACOK. When you see BC_ACOK, assume they meant to type SMC_BC_ACOK","SMC_BC_ACOK"
"P3V42G3H_REF3","1","",""
"RTC_RESET_L","280","",""
"PP3V42_RTC","2","",""
"RX_MAX_LE","1","",""
"TX_MAX_LE","1","",""
"ST_MAX_LE","1","",""
"CHGR_CIN","1","",""
"PP5V1_CHGR_VDD","30","",""
"SMC_LED","1","",""
"CHAR_ACOK","1","When CHGR_ACIN & CHGR_DCIN are present, CHGR_ACOK goes high so that the onewire circuit knows it can allow the charger to speak to the SMC. ",""
"SMH_BC_ACOK","1","",""
"IA32_MCG_STATUS","6","",""
"IA32_MC5_STATUS","2","",""
"IA32_MC5_ADDR","2","",""
"IA32_MC5_MISC","2","",""
"TRAP_NATIVE","3","",""
"KERNEL_TASK","24","",""
"RELEASE_X86_64","10","",""
"PM_SLP_S4_I","2","This is a typo of PM_SLP_S4_L. When you see PM_SLP_S4_I, assume they meant to type PM_SLP_S4_L","PM_SLP_S4_L"
"PP3V3_LCDVDD_SW_F","9","",""
"PP3V42_G3H_TPAD","4","",""
"PP12V_S0","25","",""
"PPVCORE_S0_MCP_REG","3","",""
"SMC_MCP_CORE_ISENSE","9","",""
"SD_CD_L","1","",""
"SMC_SENSOR_ALERT_L","2","",""
"PM_RSMRST","4","",""
"OFF_SMC","1","",""
"PPVMEMIO_S0_CPU","1","",""
"CPU_VR_ON","1","",""
"VR_ON","5","",""
"SEC_BC_ACOK","1","",""
"PCH_SYS_PWROK","5","",""
"PP3V42_G3","2","",""
"P5VSUS_S5","1","",""
"EN_1","2","",""
"PP5V_S3_USB_A_F","3","",""
"USB_PWR_EN","13","",""
"USB_EXTB_OC_L","6","",""
"USB_EXTA_OC_L","3","",""
"SMC_DEBUGPRT_EN_L","2","",""
"USB_EXTB_SEL_XHCI","4","",""
"PP3V3R3V0_AON","77","",""
"PP4V4W_G3H","1","",""
"CHRGR_CELL","1","",""
"5V_S5_CUMULUS","2","",""
"PP1V5_S3_MEM_A","1","",""
"PP1V5_S3_MEM_B","2","",""
"SMBUS_MCP_0_DATA","1","",""
"PP3V3S5_EN","3","",""
"CHGR_CSI_R_N","1","",""
"PPBUS_H3H","2","",""
"PP1V05_S3_CPU_VCCDQ","2","",""
"PP1V05_S0_CPU","2","",""
"BATT_POS","2","",""
"SMBUS_SMC_3","4","",""
"PM_BATLOW","17","",""
"PCH_INTVRMEN_L","60","",""
"PPV3V42_G3H","3","",""
"LCD_EN","5","",""
"ALL_GPU_GOOD","1","",""
"PP3V42_G3H_CSPWRGD","1","",""
"MIPI_DATA","2","",""
"LED_RETURN_1","13","",""
"IMG_20160212_160608325_HDR","1","",""
"CHGR_BOOT_R","1","",""
"CHGR_CSO","1","",""
"SMC_PME_S4_WAKE_L","14","",""
"PP3V3_S0SW_SSD_FET","5","",""
"PP3V3_S4_TBT","5","",""
"PP1V35_S3_CPUDDR","8","",""
"POWER_ON","1","",""
"PPVP_FW","6","",""
"PP3V3_FW_FWPHY","5","",""
"PP1V05_S0_PCJ_VCCADPLL","1","",""
"P5VS3_EN_L","24","",""
"P3V3S4_EN","8","",""
"DELAYED_PWRGD","2","",""
"PP1V8_S0_REG","5","",""
"PP5V_S3_MEMRESET","2","",""
"T29_A_HV_EN_R","2","",""
"SMC_BIL_BUTTON_L","4","",""
"BIL_BUTTON","3","",""
"CPU_PROCHOT_L","6","",""
"VIN_1","1","",""
"VOUT_1","2","",""
"P5VS_EN_L","2","",""
"P3V3S5_ENTRIP","13","",""
"P5VS_ENTRIP","2","",""
"PP3V3_S3RS0_CAMERA","7","",""
"PCI_E","1","",""
"PP18V_DCIN_CONNECTOR","1","",""
"YTD5BJ8_22I","1","",""
"LKE_OXOZXKU","1","",""
"PM_SLP_S3_R_L","29","",""
"PPVBAT_G3H","8","",""
"PPVIN_S4_TPAD_FUSE","10","",""
"PBUS_S0_VSENSE","6","",""
"SMC_DCIN_VSENSE","59","",""
"PP3V3_S0_FET","19","",""
"PP3V3_SO_FET","1","",""
"SPI_BCM2835","1","",""
"LINUX_SPI","5","",""
"PP18V_DCIN_FUSE","1","",""
"P5SUS_SS","1","",""
"MCP_PWRG","1","",""
"SMBUS_SMC_2","4","",""
"SMC_PM_G2_EN_L","4","",""
"PP1V05_S0_VMON","4","",""
"VMON_3V3_DIV","4","",""
"PP3V3_S5_VMON","5","",""
"PP1V5_S3RS0_VMON","5","",""
"PP18V5_S5_FB","1","",""
"TPAD_VBUS_EN","15","",""
"LCD_IG_EN","2","",""
"PP3V2_LCDVDD_SW_F","1","",""
"PP0V75_S0_DDRVITT","1","",""
"BKL_ISNS","1","",""
"MIPI_AP_TO_LCM_DATA","1","",""
"PPCPUVTT_S0_REG","1","",""
"SPI_ROM","2","",""
"PVCORE_S0_CPU_REG","1","",""
"DELETE_THIS","1","",""
"USB_HUB_SOFT_RESET_L","1","",""
"USB_HUB_RESET_L","2","",""
"PCH_USB_RBIAS","1","",""
"Z2_CS_L","1","",""
"Z2_MOSI","1","",""
"Z2_SCLK","3","",""
"SLP_S4_L","6","",""
"PP_G3H","2","",""
"SUS_PGOOD_MR_L","1","",""
"SMC_BATLOW","7","",""
"CHARGE_BGATE","1","",""
"PPVIN_G3H_P3V42G3H","53","",""
"S5_COMPUTING_ISNS","3","",""
"PPDCIN_S5_CHOP","2","",""
"IMG_3140","1","",""
"PPBUS_S0_LCDBKLT_EN_DIV","4","",""
"PPBUS_S0_LCDBKLT_EN_L","2","",""
"BKLT_EN_L","10","",""
"PPBUS_S0_LCDBKLT_PWR","11","",""
"PPVIN_BKL_R","3","",""
"PPBUS_S0_LCDBKLT_PWR_SW","8","",""
"PP3V3_S4SW_SNS_FET_R","5","",""
"SMBUS_SMC_0_S0_SCL","15","",""
"SMBUS_SMC_0_S0_SDA","12","",""
"PP5V_SUS_PCH","1","",""
"3VDX_SSD","1","",""
"R7020_R7022","1","",""
"PCH_PM_SLP_S0_L","7","",""
"PPBUS_SW_LCD_BKLT_PWR","1","",""
"SMBUS_SMC_1","5","",""
"SMBUS_SMC_1_S0_SCL","11","",""
"LED_RETURN_6","9","",""
"P3V3S3_EN_L","3","",""
"PP5VLT_S3","2","",""
"P5VLTS3_EN","1","",""
"PP5VLTS3_EN","1","",""
"PM_SLP_L","2","",""
"TBT_EN_CIO_PWR","1","",""
"PP1V05_TBT","6","",""
"PP3V3S5_ENTRIP","1","",""
"I2C_CPUTHMSNS_SDA","5","",""
"I2C_CPUTHMSNS_SCL","5","",""
"PP5V_S5_P5VSUSFET_R","2","",""
"P5VSUS_EN_L","4","",""
"SMBUS_SMC_1_S0","2","",""
"SMBUS_SMC_1_S0_SDA","10","",""
"PPVVC_S0_CPU","2","",""
"S4_X239","1","",""
"S4_TPAD","1","",""
"USB_TPAD_N","5","",""
"PP3V3_S0GPU_MISC","3","",""
"PPBUS_S5_HS_COPMUTING_ISNS","3","",""
"PPV3V_S0","2","",""
"PPVIN_S5_HS_OTHER3V3_ISNS","14","",""
"PPVIN_S5_HS_OTHER5V_ISNS","8","",""
"PPVIN_S5_HS_COMPUTING","5","",""
"IMAGE_888","1","",""
"PP1V5_SO","3","",""
"PP1V5_SOSW_AUDIO","2","",""
"TPAD_SPI_CS_CONN_L","5","",""
"LCD_HPD","46","",""
"5V3V3_REG_EN","13","",""
"3V3S5_VBST","1","",""
"X_EN_L","2","",""
"SMBUS_SMC_2_S3_SCL","5","",""
"SMBUS_SMC_2_S3_SDA","4","",""
"SPI_CLK_R","8","",""
"SPI_MISO_R","5","",""
"DP_INT_HPD","261","",""
"SYS_ONE_WIRE","1","",""
"KERNEL_PANIC","1","",""
"CPUIMVP_PHASE1","5","",""
"CPUIMVP_LGATE1","3","",""
"CPU_PH1","2","",""
"AXG_R","2","",""
"SMC_MANUAL_RESET_L","2","",""
"SMBUS_SMC_BSA","5","",""
"P5_3V3_SUS_EN","1","",""
"ADAPTER_EN","37","",""
"DSW_PWRDGD","1","",""
"PPVCORE_S0_GXF","1","",""
"PPVOUT_LCD","1","",""
"CAM_EXT_LDO_EN","5","",""
"SMB_A","1","",""
"SMB_B","1","",""
"TP_USB_5P","2","",""
"TP_USB_5N","1","",""
"USB_5","2","",""
"PP3V_SO","1","",""
"PPBUSS_G3H","8","",""
"PPDCIN_G3HOT","2","",""
"PP3V42_3GH","2","",""
"CHGT_BGATE","1","",""
"PP3V3_S5_SMC_VDDA","39","",""
"PCH_DSWRMEN","8","",""
"PCH_DSWVRMEN","357","",""
"EN_LDO","2","",""
"SSD_OOBD2R_L","1","",""
"PBUS_S0_LCDBKLT_EN_DIV","3","",""
"PBUS_S0_LCDBKLT_EN_L","4","",""
"PPBUS_S0_LCDBKLT_PW","2","",""
"PVCC_S0_CPU","2","",""
"1V_KXS0CWXU","1","",""
"IMG_2872","2","",""
"YBG_HF3OBSK","1","",""
"3V3S5_EN","4","",""
"PP_GPU_SRAM","1","",""
"U_DSM_RF","2","",""
"SMC_REST_L","11","",""
"SMC_G2_EN","4","",""
"BKLT_EN_R_JERRY","1","",""
"CPUTHMSNS_ALERT_L","3","",""
"AUD_GPIO_3","4","",""
"1V5_S0","16","",""
"LPC_CLK24M_SMC","4","",""
"SPL_MLB_CLK","1","",""
"SPIROM_HOLD_L","3","",""
"SPIROM_WP_L","2","",""
"SPIRPOM_HOLD_L","2","",""
"PP18V5_S5_R","2","",""
"PP3V3_S0_MIC_F","2","",""
"PPVIN_S0_AUDIO","2","",""
"PP1V35_S3RS0_CPUDDR","7","",""
"PP1V35_S3RS0_FET","2","",""
"PPVTT_S0_DDR","6","",""
"PPV_S0_CPU","1","",""
"PSR_EN","1","",""
"SMC_ON_OFF_L","25","",""
"P5V_S5_LDO","1","",""
"5V3V3S5_REG3","4","",""
"CHGR_VDDP","7","",""
"SMC_AC_OK","1","",""
"PP3V3_S0_HS_COMPUTING_ISNS","2","",""
"PPVCORE_S0_CPU_PH1","24","",""
"SPI_C50_L","1","",""
"CPU_IMVP_VR_ON","2","",""
"P5VSUS_EN","4","",""
"PP3V3_S0_EDP_SW","8","",""
"PPBUS_SW_BLK","1","",""
"SMBUS_PCH_DATA","6","",""
"SMBUS_PCH_CLK","5","",""
"PP1V05_SO","4","",""
"PPVIN_G3H_P3V3G3H","112","",""
"SPI_ALT_MOSI","1","",""
"PP5_S3_REG","1","",""
"P5VP3V3_VREG","1","",""
"SG_PWRGD","1","",""
"P5VP3V3_SKIPSEL","2","",""
"P3V3S5_CSP2","3","",""
"P3V3S5_CSN2","4","",""
"P3V3S5_VFB2","4","",""
"P3V3S5_COMP2","3","",""
"P5VP3V3_VREF2","19","",""
"P5VS3_COMP1","1","",""
"P5VS3_VFB1","1","",""
"P5VS3_CSN1","1","",""
"P5VS3_CSP2","1","",""
"P3V3S3_PGOOD","1","",""
"P3V3S5_RF","4","",""
"P5VS3_DRVH","2","",""
"P5VS3_VBST","2","",""
"P5VS3_DRVL","1","",""
"P3V3S5_DRVL","4","",""
"P3V3S5_VBST","3","",""
"P3V3S5_LL","9","",""
"P1V05S0_EN","8","",""
"P5V_S5EN","1","",""
"CPUVR_FB2","1","",""
"THANK_U","1","",""
"PP5V_S0_CPUVR","6","",""
"PP5V_S0_VMON","1","",""
"S5_PGOOD","2","",""
"EDP_PANEL_PWR_EN","55","",""
"PPUS_S5_HS_OTHER_ISNS","1","",""
"PPVIN_S5_3V3S5","1","",""
"ONOFF_SMC","4","",""
"BUTTON_DISABLE","29","",""
"TBTBST_SNS1","1","",""
"TBTBST_SNS","1","",""
"TPAD_SPI_MOSI","5","",""
"SMC_ACTUATOR_DISABLE_L","7","",""
"SMC_LSOC_RST","6","",""
"SMC_RST_IN","92","",""
"LSOC_RST","2","",""
"PPBIS_G3H","2","",""
"P5V_S4RS3_VFB1_R","3","",""
"EFI_DONE","1","",""
"TB_STAT","1","",""
"P5VS0_FET_RAMP","4","",""
"3V3S5_ENTRIP","4","",""
"PP3V3_S0_VMON","3","",""
"VMON_Q2_BASE","6","",""
"S0PGD_C","4","",""
"VMON_Q3_BASE","5","",""
"VMON_Q4_BASE","5","",""
"S0PGD_BJT_GND_R","2","",""
"VCCSAS0_DRVL","1","",""
"VCCSAS0_LL","4","",""
"VCCSAS0_DRH","1","",""
"PP5V_S0_EN","2","",""
"PPVIN_S5_OTHER_ISNS","2","",""
"PP18V5_DCIN_ISOL","5","",""
"PM_THRMTRIP_L","1","",""
"PPV3V3_S3","1","",""
"PPVIN_BKL","3","",""
"TPAD_SPI","17","",""
"SYS_DETECT_L","84","",""
"PPBUS_S5_HS_COMP","3","",""
"LVDS_BKL_PWM_RC","11","",""
"PPVOUT_S0_LCDBKLT_EN_L","1","",""
"LCD_BKTL_EN","1","",""
"SYS_DET","1","",""
"POWER_GATE_ENABLE","1","",""
"PP1V2_S5SW","6","",""
"1V8_SUS","14","",""
"UPC_XA_GATE2","10","",""
"UPC_XA_GATE1","9","",""
"TM_TEMP_BELOW_MIN","1","",""
"PPVIN_S5_HS_OTHER3V3","2","",""
"CPU_ISNS","1","",""
"LCDBKL_FB","1","",""
"P5VS3_VSW","4","",""
"PPBUS_S5_HS_OTHER_ISN","2","",""
"PPBUS_G3","15","",""
"PM_SLP_S","2","",""
"PP3V4_G3H","4","",""
"PP5V_S3_ISNS_R","2","",""
"ADPATER_EN","4","",""
"WS_KBD","8","",""
"1V05_S0","35","",""
"PWRBTN_L","3","",""
"P5V_S0_CPUIMVP_VDD","4","",""
"LVDS_IG_A_DATA","1","",""
"PPDCIN_G3H_INRUSH_FET","1","",""
"12V_S0","57","",""
"FET_EN_P12V_S5_R","4","",""
"PPVCOMP_S0_CPU","7","",""
"TPAD_ACTUATOR_EN_L","1","",""
"PP5V_S4_TPAD_F","3","",""
"USB_TPAD_P","7","",""
"IC2_IOXP_SCL","1","",""
"IOXP2_INT_L","2","",""
"TPAD_SPI_MOSI_R","2","",""
"TPAD_SPI_CLK_R","1","",""
"TPAD_SPI_IF_EN_CONN","7","",""
"TPAD_SPI_INT_L","9","",""
"TPAD_ACTUATOR_THRMTRIP_L","1","",""
"GND_ACTUATOR","1","",""
"PPVIN_S4","1","",""
"SPI_MOSI","9","",""
"SPI_CLK","10","",""
"PCH_CLK32","1","",""
"P1V05_S5_PGOOD","2","",""
"LCDBKLT_FB","11","",""
"5V_SUS","15","",""
"P18V5S5_FB","1","",""
"P18V5S5_SW","1","",""
"CAM_SENSOR_WAKE","1","",""
"PP1V8_CAM","10","",""
"CSO_N","2","",""
"CSO_P","1","",""
"S5_HS_COMPUTING_ISNS","3","",""
"SAM_7543","1","",""
"SAM_7541","1","",""
"SAM_7540","1","",""
"SAM_7534","1","",""
"PP1V0_FW_FWPHY","3","",""
"1V05_S5","14","",""
"USB_EXTA","2","",""
"USB_EXTD","2","",""
"USB_EXTB","1","",""
"LVDS_CONN_A_CLK_F_P","3","",""
"PP5V_S0_CPUVR_VDD","4","",""
"3V3_OUT","1","",""
"SMC_BC","2","",""
"SLC_BCACOK","1","",""
"CHGR_CSO_R_P","4","",""
"PM_OCH_PWROK","1","",""
"SPAIRPORT_WIRELESS_CARD_TYPE_AIRPORT_EXTREME","2","",""
"SMC_DELAYED","3","",""
"GPU_SEL","1","",""
"LCD_HDP","2","",""
"LCD_FSS","2","",""
"SMC_GFX_OVERTEMP_R_L","1","",""
"SMC_GFX_OVERTEMP_L","2","",""
"CHGR_RESET_L","2","",""
"1V5_S3","7","",""
"PP3V3_S0_SSD_FLT","3","",""
"SSD_RESET_L","41","",""
"SATA_PCIE_SEL","3","",""
"PP1V5_S3_DDR","7","",""
"PP0V75_S3_MEM_VREFDQ_A","5","",""
"PP0V75_S3_MEM_VREFCA_A","4","",""
"PCH_SUSWARN_L","2","",""
"SMC_PME_WAKE_L","2","",""
"PSOC_VBUS_EN","1","",""
"PPVOUT_S0_LCD","1","",""
"PPV5_S0","5","",""
"SLP_LAN","1","",""
"PP5V_S4_REG","2","",""
"USB_TPAD_CONN_P","5","",""
"USB_TPAD_CONN_N","6","",""
"USB_LT1_P","2","",""
"USB_LT1_N","1","",""
"USB_BT_P","3","",""
"USB_BT_N","3","",""
"PD_CS4208_GPIO1","1","",""
"PPUBUS_G3H","1","",""
"PPVOUT_S0_LCDBKL","3","",""
"PPVOUT_S0","4","",""
"BKL_FB","5","",""
"IMG_6410","1","",""
"P5VS3_ENTRIP","9","",""
"PMSLP_S4_L","3","This is a typo of PM_SLP_S4_L. When you see PMSLP_S4_L, assume they meant to type PM_SLP_S4_L","PM_SLP_S4_L"
"PP3V3_S4_TBTAPWRSW","2","",""
"PPBUS_S5_HS","9","",""
"EDP_BKLT_PWM","54","",""
"PP5V_S0_HDD","7","",""
"DEV_ID","8","",""
"SPI_MLB_IO0_MOSI","9","",""
"SPI_MLB_IO1_MISO","5","",""
"SPI_MLB_IO2_WP_L","7","",""
"SPI_MLB_IO3_HOLD_L","7","",""
"P5VS4_EN_D","1","",""
"PCIE_CLK100M_SSD_P","6","",""
"PCIE_CLK100M_SSD_N","4","",""
"SMC_BS_ACOK","1","",""
"PP3V3_S0_CPUTHMSNS_R","2","",""
"SMBUS_SMC_B_S0_SDA","6","",""
"SMBUS_SMC_B_S0_SCL","4","",""
"EDP_IG_PANEL_PWR","3","",""
"EDP_IG_BKL_ON","4","",""
"SYSCLK_CLK25M_ENET","2","",""
"RESET_L","18","",""
"SMS_RESET_L","2","",""
"P3V42G3H_SW","7","",""
"SMCBUS_2_S3_SCL","2","",""
"PPBUS_S0_LCDBKLT1","1","",""
"BKL_EN_L","2","This signal enables backlight, with an _L.  The\"_L\" suffix indicates that this signal is active when it is low(0 volts), rather than when it is high(3.3 volts)Anytime you see a signal ending with “_EN” , that means this signal being present/high enables what it is referring to. This signal says “BKL” before “_EN”. “BKL” sounds short for “BACKLIGHT”, so it is safe to assume this signal enables backlight when present. ",""
"PP1V05_S0_PCH_VCCDMI_FDI","2","",""
"SYS_CLK","1","",""
"PP3V3_S5_SYSCLK","2","",""
"PPVBAT_G3_SYSCLK","1","",""
"SMBUS_BATT","1","",""
"PP5VS4_EN","5","",""
"PP5V_S4_EN","2","",""
"5V_S4_EN","2","",""
"PP4V5_AUDIO_ANALOG","24","",""
"SMC_FAN_0_TACH","8","",""
"LCM_RESET","1","",""
"TIGRIS_ACTIVE_DIODE","2","",""
"OVP_EN_L","1","",""
"BB_CPU","3","",""
"U1_RF","2","",""
"P1V8_S0","2","",""
"SMC_CPU_HI_ISENSE","13","",""
"PPVCOMP_SO_CPU","1","",""
"LCD_F","1","",""
"EXTA_OC_L","1","",""
"XDP_USB_EXTA_OC_L","4","",""
"XDP_USB_EXTB_OC_L","8","",""
"XDP_USB_EXTC_OC_L","2","",""
"XDP_USB_EXTD_OC_L","2","",""
"PCH_HSIO_PWR_EN","6","",""
"SW_PCH_HSIO","1","",""
"P18V5_DCIN_CONN_R","2","",""
